time,WaveElev,HydroFx,HydroFy,HydroFz,HydroMx,HydroMy,HydroMz
1.0500000000000007,1.4593204170673446,-5820243.830276219,-3.4042755123043927e-12,-10005768.568599334,-7.543712854385376e-08,122234287.89518411,3.166496753692627e-08
1.0800000000000007,1.4227986384410334,-6012053.494439102,-3.4663478684408972e-12,-9658278.763929075,-9.336508810520172e-08,129791857.0935183,-1.6763806343078613e-08
1.1100000000000008,1.3847845408263946,-6196112.323720139,-3.4901866369741064e-12,-9300168.197743665,-9.66247171163559e-08,137161026.01829192,-1.0244548320770264e-08
1.1400000000000008,1.3847845408263946,-6196112.323720139,-3.4901866369741064e-12,-9300168.197743665,-9.66247171163559e-08,137161026.01829192,-1.0244548320770264e-08
1.1700000000000008,1.3453179957541996,-6372248.998035873,-3.5125357216150027e-12,-8932048.40437689,-6.752088665962219e-08,144333500.41621828,-5.587935447692871e-09
1.2000000000000008,1.3453179957541996,-6372248.998035873,-3.5125357216150027e-12,-8932048.40437689,-6.752088665962219e-08,144333500.41621828,-5.587935447692871e-09
1.2300000000000009,1.3044403981717194,-6540311.954052632,-3.518262221416728e-12,-8554541.200101953,-9.301584213972092e-08,151301302.87662438,-3.725290298461914e-09
1.260000000000001,1.2621946230251486,-6700167.4775993945,-3.497436581998807e-12,-8168278.343012463,-9.138602763414383e-08,158056796.1481847,-9.313225746154785e-10
1.290000000000001,1.2621946230251486,-6700167.4775993945,-3.497436581998807e-12,-8168278.343012463,-9.138602763414383e-08,158056796.1481847,-9.313225746154785e-10
1.320000000000001,1.2186249802897184,-6851695.619035803,-4.2839875983651115e-12,-7773902.37691626,-6.798654794692993e-08,164592769.6924192,2.1420419216156006e-08
1.350000000000001,1.2186249802897184,-6851695.619035803,-4.2839875983651115e-12,-7773902.37691626,-6.798654794692993e-08,164592769.6924192,2.1420419216156006e-08
1.380000000000001,1.1737771684946596,-6994788.447486868,-4.306914489132138e-12,-7372065.70802189,-9.109498932957649e-08,170902489.44961894,2.7939677238464355e-09
1.410000000000001,1.1276982267917672,-7129351.613481234,-4.2597986054347665e-12,-6963427.536528239,-6.792834028601646e-08,176979670.65692094,7.450580596923828e-09
1.440000000000001,1.1276982267917672,-7129351.613481234,-4.2597986054347665e-12,-6963427.536528239,-6.792834028601646e-08,176979670.65692094,7.450580596923828e-09
1.470000000000001,1.0804364856178343,-7255306.621319512,-4.2252687864610296e-12,-6548650.551982671,-6.702612154185772e-08,182818418.94111353,3.259629011154175e-08
1.500000000000001,1.0804364856178343,-7255306.621319512,-4.2252687864610296e-12,-6548650.551982671,-6.702612154185772e-08,182818418.94111353,3.259629011154175e-08
1.5300000000000011,1.0320415160027103,-7372591.138054571,-4.159574961957275e-12,-6128399.097148132,-8.837378118187189e-08,188413203.2475361,-1.4901161193847656e-08
1.5600000000000012,0.9825640775761452,-7481157.239479248,-4.073651616799339e-12,-5703338.663810252,-6.51925802230835e-08,193758874.03393418,1.4901161193847656e-08
1.5900000000000012,0.9825640775761452,-7481157.239479248,-4.073651616799339e-12,-5703338.663810252,-6.51925802230835e-08,193758874.03393418,1.4901161193847656e-08
1.6200000000000012,0.9320560653279588,-7580969.491531988,-4.005210260133766e-12,-5274135.3660312295,-8.614733815193176e-08,198850689.61584663,5.587935447692871e-09
1.6500000000000012,0.9320560653279588,-7580969.491531988,-4.005210260133766e-12,-5274135.3660312295,-8.614733815193176e-08,198850689.61584663,5.587935447692871e-09
1.6800000000000013,0.8805704551773741,-7672004.379585125,-3.903888080547898e-12,-4841454.489609674,-8.35862010717392e-08,203684313.5695325,2.8870999813079834e-08
1.7100000000000013,0.8281612484086052,-7754250.833402129,-3.822018656210965e-12,-4405958.449838346,-6.135087460279465e-08,208255783.47992435,5.4016709327697754e-08
1.7400000000000013,0.8281612484086052,-7754250.833402129,-3.822018656210965e-12,-4405958.449838346,-6.135087460279465e-08,208255783.47992435,5.4016709327697754e-08
1.7700000000000014,0.774883415030978,-7827710.545349587,-4.0804618805817255e-12,-3968305.0711490707,-7.369089871644974e-08,212561478.7529813,5.587935447692871e-08
1.8000000000000014,0.774883415030978,-7827710.545349587,-4.0804618805817255e-12,-3968305.0711490707,-7.369089871644974e-08,212561478.7529813,5.587935447692871e-08
1.8300000000000014,0.7207928361229938,-7892397.287011146,-4.0000734975568125e-12,-3529146.625697677,-5.4249539971351624e-08,216598107.8638191,3.725290298461914e-08
1.8600000000000014,0.6659462452208064,-7948335.589566756,-3.93354517448311e-12,-3089129.285478235,-5.634501576423645e-08,220362709.92153952,3.5390257835388184e-08
1.8900000000000015,0.6659462452208064,-7948335.589566756,-3.93354517448311e-12,-3089129.285478235,-5.634501576423645e-08,220362709.92153952,3.5390257835388184e-08
1.9200000000000015,0.6104011688125905,-7995559.658706124,-4.184623461373407e-12,-2648892.411350244,-7.171183824539185e-08,223852652.13187557,5.587935447692871e-08
1.9500000000000015,0.6104011688125905,-7995559.658706124,-4.184623461373407e-12,-2648892.411350244,-7.171183824539185e-08,223852652.13187557,5.587935447692871e-08
1.9800000000000015,0.5542158660012102,-8034112.921051157,-4.102218498052224e-12,-2209067.5047663585,-5.9138983488082886e-08,227065613.56734028,5.494803190231323e-08
2.010000000000001,0.4974492673984786,-8064047.865177625,-4.041729075022594e-12,-1770277.1151387915,-6.51925802230835e-08,229999561.75562793,5.587935447692871e-08
2.0400000000000005,0.4974492673984786,-8064047.865177625,-4.041729075022594e-12,-1770277.1151387915,-6.51925802230835e-08,229999561.75562793,5.587935447692871e-08
2.07,0.4401609133150979,-8085425.63347134,-4.005834157693667e-12,-1333134.04599649,-7.35744833946228e-08,232652733.9617896,5.681067705154419e-08
2.099999999999999,0.4401609133150979,-8085425.63347134,-4.005834157693667e-12,-1333134.04599649,-7.35744833946228e-08,232652733.9617896,5.681067705154419e-08
2.1299999999999986,0.3824108913111044,-8098315.208339128,-3.945842503577988e-12,-898240.8968271504,-6.984919309616089e-08,235023627.33237454,5.21540641784668e-08
2.159999999999998,0.3242597731723323,-8102792.500636083,-4.8624838503448655e-12,-466189.64919108467,-6.51925802230835e-08,237110989.69493052,4.563480615615845e-08
2.1899999999999973,0.3242597731723323,-8102792.500636083,-4.8624838503448655e-12,-466189.64919108467,-6.51925802230835e-08,237110989.69493052,4.563480615615845e-08
