time,WaveElev,CurrentSpeed,HydroFx,HydroFy,HydroFz,HydroMx,HydroMy,HydroMz
1.2100000000000009,1.3044403981717194,0.0,-6540311.954052632,-3.524161433018403e-12,-8554541.200101953,-9.301584213972092e-08,151301302.87662438,-3.725290298461914e-09
1.260000000000001,1.2621946230251486,0.0,-6700167.4775993945,-3.5039333348714465e-12,-8168278.343012463,-9.138602763414383e-08,158056796.1481847,-9.313225746154785e-10
1.310000000000001,1.2186249802897184,0.0,-6851695.619035803,-3.486695072046989e-12,-7773902.37691626,-6.798654794692993e-08,164592769.6924192,2.1420419216156006e-08
1.360000000000001,1.1737771684946596,0.0,-6994788.447486868,-3.449237799837604e-12,-7372065.70802189,-9.109498932957649e-08,170902489.44961894,2.7939677238464355e-09
1.410000000000001,1.1276982267917672,0.0,-7129351.613481234,-3.3994742012035933e-12,-6963427.536528239,-6.792834028601646e-08,176979670.65692094,7.450580596923828e-09
1.460000000000001,1.0804364856178343,0.0,-7255306.621319512,-3.361907134296616e-12,-6548650.551982671,-6.702612154185772e-08,182818418.94111353,3.259629011154175e-08
1.5100000000000011,1.0320415160027103,0.0,-7372591.138054571,-3.2933706338133922e-12,-6128399.097148132,-8.837378118187189e-08,188413203.2475361,-1.4901161193847656e-08
1.5600000000000012,0.9825640775761452,0.0,-7481157.239479248,-3.2061566155165106e-12,-5703338.663810252,-6.51925802230835e-08,193758874.03393418,1.4901161193847656e-08
1.6100000000000012,0.9320560653279588,0.0,-7580969.491531988,-3.135403679279146e-12,-5274135.3660312295,-8.614733815193176e-08,198850689.61584663,5.587935447692871e-09
1.6600000000000013,0.8805704551773741,0.0,-7672004.379585125,-3.0326241216714373e-12,-4841454.489609674,-8.35862010717392e-08,203684313.5695325,2.8870999813079834e-08
1.7100000000000013,0.8281612484086052,0.0,-7754250.833402129,-2.948964349947455e-12,-4405958.449838346,-6.135087460279465e-08,208255783.47992435,5.4016709327697754e-08
1.7600000000000013,0.774883415030978,0.0,-7827710.545349587,-2.8725779759545873e-12,-3968305.0711490707,-7.369089871644974e-08,212561478.7529813,5.587935447692871e-08
1.8100000000000014,0.7207928361229938,0.0,-7892397.287011146,-2.790347945341708e-12,-3529146.625697677,-5.4249539971351624e-08,216598107.8638191,3.725290298461914e-08
1.8600000000000014,0.6659462452208064,0.0,-7948335.589566756,-2.7226130852398053e-12,-3089129.285478235,-5.634501576423645e-08,220362709.92153952,3.5390257835388184e-08
1.9100000000000015,0.6104011688125905,0.0,-7995559.658706124,-2.6357560165300455e-12,-2648892.411350244,-7.171183824539185e-08,223852652.13187557,5.587935447692871e-08
1.9600000000000015,0.5542158660012102,0.0,-8034112.921051157,-2.5525047180764225e-12,-2209067.5047663585,-5.9138983488082886e-08,227065613.56734028,5.494803190231323e-08
2.010000000000001,0.4974492673984786,0.0,-8064047.865177625,-2.4907915244296576e-12,-1770277.1151387915,-6.51925802230835e-08,229999561.75562793,5.587935447692871e-08
2.06,0.4401609133150979,0.0,-8085425.63347134,-2.41256670229663e-12,-1333134.04599649,-7.35744833946228e-08,232652733.9617896,5.681067705154419e-08
2.109999999999999,0.3824108913111044,0.0,-8098315.208339128,-2.3514589161634508e-12,-898240.8968271504,-6.984919309616089e-08,235023627.33237454,5.21540641784668e-08
2.159999999999998,0.3242597731723323,0.0,-8102792.500636083,-2.2845327889431864e-12,-466189.64919108467,-6.51925802230835e-08,237110989.69493052,4.563480615615845e-08
2.209999999999997,0.26576855137898686,0.0,-8098939.640962028,-2.203730984401159e-12,-37561.28649736632,-6.565824151039124e-08,238913811.9034013,7.82310962677002e-08
2.259999999999996,0.2069985751329679,0.0,-8086844.561542129,-2.147849131809446e-12,387074.65916299494,-7.683411240577698e-08,240431318.2853547,6.239861249923706e-08
2.3099999999999947,0.14801148601104255,0.0,-8066600.692692137,-2.0746436166943996e-12,807160.6547465952,-6.984919309616089e-08,241662950.3150103,6.332993507385254e-08
2.3599999999999937,0.08886915331135632,0.0,-8038306.519190543,-2.0328532011671922e-12,1222151.4866553308,-4.1443854570388794e-08,242608357.26329884,9.592622518539429e-08
2.4099999999999926,0.029633609161096554,0.0,-8002065.026550872,-1.9735670986154196e-12,1631514.4805774228,-6.705522537231445e-08,243267390.89634392,2.7939677238464355e-08
2.4599999999999915,-0.02963301654662958,0.0,-7957983.1947315885,-1.929865737008282e-12,2034729.7339018742,-4.98257577419281e-08,243640101.51830328,8.009374141693115e-08
2.5099999999999905,-0.08886856131845995,0.0,-7906171.650650826,-1.8600523926871055e-12,2431290.417503082,-4.98257577419281e-08,243726733.46817058,9.173527359962463e-08
2.5599999999999894,-0.14801089526063546,0.0,-7846744.443413312,-1.826948468127162e-12,2820703.1149511468,-3.818422555923462e-08,243527720.60978094,6.938353180885315e-08
2.6099999999999883,-0.2069979862446656,0.0,-7779818.826635119,-1.77671914635457e-12,3202488.1408322025,-3.771856427192688e-08,243043683.51433054,7.404014468193054e-08
2.6599999999999873,-0.26576796497045163,0.0,-7705514.9815173,-1.7521279089389995e-12,3576179.8224970554,-2.2817403078079224e-08,242275429.14409152,7.59027898311615e-08
2.709999999999986,-0.32425918985862573,0.0,-7623955.711699921,-1.7080567855621245e-12,3941326.777655446,-2.561137080192566e-08,241223952.35220766,8.381903171539307e-08
2.759999999999985,-0.3824103117040417,0.0,-7535266.178665778,-1.6768458593192931e-12,4297492.222659878,-4.98257577419281e-08,239890438.01534966,7.404014468193054e-08
2.809999999999984,-0.4401603380226073,0.0,-7439573.702623637,-1.614558670199379e-12,4644254.311702824,-2.2351741790771484e-08,238276263.2749815,5.168840289115906e-08
2.859999999999983,-0.49744869702396194,0.0,-7337007.592698006,-1.5706814552130495e-12,4981206.478681592,-3.3527612686157227e-08,236383000.18835822,8.149072527885437e-08
2.909999999999982,-0.5542153011429103,0.0,-7227698.957614388,-1.5045862594583654e-12,5307957.756435869,2.0954757928848267e-08,234212419.24297434,7.916241884231567e-08
2.959999999999981,-0.6104006100629655,0.0,-7111780.485620825,-1.4469804810434482e-12,5624133.069831118,-2.60770320892334e-08,231766493.73422328,8.381903171539307e-08
3.00999999999998,-0.6659456931659073,0.0,-6989386.221726559,-1.3721748368017862e-12,5929373.512545813,-2.421438694000244e-08,229047404.57264262,4.563480615615845e-08
3.0599999999999787,-0.7207922913418497,0.0,-6860651.372987781,-1.3081260346038253e-12,6223336.611689344,-1.3969838619232178e-08,226057545.0914994,9.12696123123169e-08
3.1099999999999777,-0.774882878094989,0.0,-6725712.145594418,-1.2433261549429934e-12,6505696.571026413,-3.91155481338501e-08,222799525.7426219,8.940696716308594e-08
3.1599999999999766,-0.8281607198809433,0.0,-6584705.59542013,-8.071107921436559e-13,6776144.478422323,-2.0489096641540527e-08,219276178.81413928,8.475035429000854e-08
3.2099999999999755,-0.8805699356123917,0.0,-6437769.477610988,-5.483086226031118e-13,7034388.469377208,-9.313225746154785e-09,215490563.27486357,8.940696716308594e-08
3.2599999999999745,-0.9320555552706076,0.0,-6285042.100756651,-4.624419517265742e-13,7280153.847378638,-1.4901161193847656e-08,211445969.6595322,7.939524948596954e-08
3.3099999999999734,-0.9825635775614047,0.0,-6126662.203577295,-3.710945065383276e-13,7513183.164654561,-1.862645149230957e-08,207145924.78511748,9.96515154838562e-08
3.3599999999999723,-1.0320410265550273,0.0,-5962768.866313215,-2.78756226489769e-13,7733236.263658411,-1.3969838619232178e-08,202594196.1267618,8.824281394481659e-08
3.4099999999999713,-1.0804360072505723,0.0,-5793501.454995567,7.593876991431905e-13,7940090.276145411,2.3283064365386963e-08,197794795.79603758,7.776543498039246e-08
3.45999999999997,-1.1276977600066664,0.0,-5618999.590111155,2.0819222922972947e-12,8133539.57729096,-6.51925802230835e-09,192751984.11944544,8.731149137020111e-08
3.509999999999969,-1.1737767137813135,0.0,-5439403.13630413,3.700249830329926e-12,8313395.695998698,9.313225746154785e-09,187470272.76849383,8.870847523212433e-08
3.559999999999968,-1.218624538125058,0.0,-5254852.218225399,3.6287322756676908e-12,8479487.185689487,3.4458935260772705e-08,181954427.30864793,8.731149137020111e-08
3.609999999999967,-1.2621941938729437,0.0,-5065487.269591495,3.760597389872929e-12,8631659.460409634,5.587935447692871e-09,176209468.99619985,8.847564458847046e-08
3.659999999999966,-1.3044399824820916,0.0,-4871449.11686778,3.559295943279352e-12,8769774.6000084,1.0244548320770264e-08,170240675.68011674,8.85920599102974e-08
3.709999999999965,-1.3453175939631496,0.0,-4672879.092445486,3.663617117365293e-12,8893711.127484102,3.073364496231079e-08,164053581.71577892,8.498318493366241e-08
3.759999999999964,-1.3847841533553458,0.0,-4469919.170701843,3.996121066396778e-12,9003363.762254361,4.190951585769653e-08,157653976.81909686,8.521601557731628e-08
3.8099999999999627,-1.4227982656963896,0.0,-4262712.12340003,3.819251525049383e-12,9098643.154286582,5.960464477539063e-08,151047903.77658936,8.483766578137875e-08
3.8599999999999617,-1.459320059440063,0.0,-4051401.6936150943,4.785572388830717e-12,9179475.604515461,2.7939677238464355e-08,144241654.91346496,8.337519830092788e-08
3.9099999999999606,-1.494311228275959,0.0,-3836132.786492634,4.397643628721894e-12,9245802.776364744,2.8870999813079834e-08,137241767.23983702,8.304778020828962e-08
3.9599999999999596,-1.5277350713075017,0.0,-3617051.6719384114,4.5597682055090595e-12,9297581.402021747,1.7695128917694092e-08,130055016.24421535,8.218921720981598e-08
4.009999999999959,-1.5595565315461115,0.0,-3394306.1922901757,4.723942274167931e-12,9334782.98614595,1.0244548320770264e-08,122688408.35651165,8.021015673875809e-08
4.059999999999958,-1.5897422326811375,0.0,-3168045.9688305575,3.9396879397837e-12,9357393.509209504,2.7939677238464355e-08,115149172.13748142,8.079223334789276e-08
4.109999999999957,-1.618260514086991,0.0,-2938422.603297747,4.186758065755687e-12,9365413.132392297,3.91155481338501e-08,107444748.26952368,7.718335837125778e-08
4.159999999999956,-1.645081464030763,0.0,-2705589.8720112685,4.3429083297773355e-12,9358855.905494729,4.842877388000488e-08,99582778.4426955,7.82310962677002e-08
4.209999999999955,-1.6701769510454945,0.0,-2469703.9100984223,3.803658181205656e-12,9337749.47860916,3.725290298461914e-08,91571093.26072738,7.497146725654602e-08
4.259999999999954,-1.693520653436196,0.0,-2230923.3827255885,3.952629960279179e-12,9302134.817587074,4.0978193283081055e-08,83417699.32796708,7.35744833946228e-08
4.3099999999999525,-1.7150880868876626,0.0,-1989409.6405747244,4.5592833324641384e-12,9252065.922981234,4.190951585769653e-08,75130765.70432234,7.241033017635345e-08
4.3599999999999515,-1.7348566301451371,0.0,-1306015.495438874,3.914386452058137e-12,9200558.806111876,3.91155481338501e-08,66485076.17063672,5.75091689825058e-08
4.40999999999995,-1.752805548740876,0.0,-1059198.4911208365,2.989421081303187e-12,9108247.889537092,7.82310962677002e-08,58355240.71109722,6.51925802230835e-08
4.459999999999949,-1.7689160167417375,0.0,-810611.2805587843,4.18628630337413e-12,9001711.473981654,6.146728992462158e-08,50115779.565002054,5.564652383327484e-08
4.509999999999948,-1.7831711364949843,0.0,-560433.4551766581,3.3325259779494428e-12,8881073.969184924,1.0151416063308716e-07,41774851.69770086,7.147900760173798e-08
4.559999999999947,-1.7955559563515815,0.0,-308844.9601271178,4.2114979915782186e-12,8746470.67428968,7.171183824539185e-08,33340740.39406667,6.658956408500671e-08
4.609999999999946,-1.8060574863484105,0.0,-56025.445745113044,4.846979995736313e-12,8598047.153055888,8.102506399154663e-08,24821862.212420687,5.168840289115906e-08
4.659999999999945,-1.8146647118329422,0.0,197842.94211433816,5.9225231955583494e-12,8435959.686559375,6.984919309616089e-08,16226729.717286177,5.21540641784668e-08
4.709999999999944,-1.8213686050160856,0.0,452572.9378890668,5.967538239015661e-12,8260375.84701625,4.7497451305389404e-08,7563903.458038807,5.4016709327697754e-08
4.759999999999943,-1.8261621344410883,0.0,707972.214566063,5.131455168131406e-12,8071474.295876994,8.102506399154663e-08,-1158026.7090586945,4.0978193283081055e-08
4.809999999999942,-1.829040272358564,0.0,963845.3351480997,5.347951749443977e-12,7869443.882575664,6.379559636116028e-08,-9930428.644072786,3.119930624961853e-08
4.859999999999941,-1.8299999999999041,0.0,1219995.1522748908,5.765986642236647e-12,7654482.843609113,7.310882210731506e-08,-18744613.228828944,2.8870999813079834e-08
4.90999999999994,-1.8290403107435504,0.0,1476222.346664614,6.789904633545416e-12,7426798.714385473,7.078051567077637e-08,-27591846.785400055,5.3085386753082275e-08
4.959999999999939,-1.8261622111708014,0.0,1732324.0891828549,6.810062337200829e-12,7186608.6895639,6.51925802230835e-08,-36463379.403707966,5.960464477539063e-08
5.009999999999938,-1.8213687200100455,0.0,1988093.6038834662,6.749710919268491e-12,6934139.656144217,7.264316082000732e-08,-45350448.60465287,4.0978193283081055e-08
5.0599999999999365,-1.8146648649705368,0.0,2243320.5233140546,6.9111430606713675e-12,6669627.97383763,7.636845111846924e-08,-54244286.431017384,4.889443516731262e-08
5.1099999999999355,-1.8060576774690196,0.0,2497791.7776886653,6.828001052615845e-12,6393318.970580967,8.055940270423889e-08,-63136108.04479301,2.1886080503463745e-08
5.159999999999934,-1.795556185254746,0.0,2751291.9513944895,6.194290671490187e-12,6105466.682664328,8.940696716308594e-08,-72017105.28056537,3.119930624961853e-08
5.209999999999933,-1.783171402940616,0.0,3003602.9481739127,5.721795404033987e-12,5806333.990245902,9.359791874885559e-08,-80878451.64404733,1.955777406692505e-08
5.259999999999932,-1.7689163204503726,0.0,3254503.5387738147,5.2546644701150985e-12,5496192.895382345,7.82310962677002e-08,-89711310.58910978,3.4924596548080444e-08
5.309999999999931,-1.7528058893939655,0.0,3503769.3287554593,5.432306570198615e-12,5175324.631898284,8.707866072654724e-08,-98506836.25391911,3.725290298461914e-08
5.35999999999993,-1.7348570073853833,0.0,3751173.127394092,4.936774264896368e-12,4844019.571446169,1.3504177331924438e-08,-107256164.97884014,-2.60770320892334e-08
5.409999999999929,-1.7150885003193925,0.0,3996485.3108605044,4.114985317509063e-12,4502577.145133734,8.195638656616211e-08,-115950404.83589512,2.514570951461792e-08
5.459999999999928,-1.6935211026257768,0.0,4239473.889456094,4.047458773932279e-12,4151305.9753068564,6.891787052154541e-08,-124580630.05662096,3.818422555923462e-08
5.509999999999927,-1.6701774355217889,0.0,4479904.354207683,3.994256327376799e-12,3790524.195756186,8.288770914077759e-08,-133137880.4840495,2.1420419216156006e-08
5.559999999999926,-1.645081983285622,0.0,4717539.576934693,3.972040727644372e-12,3420559.779202955,1.1175870895385742e-08,-141613160.60287187,-2.9802322387695312e-08
5.609999999999925,-1.6182610675757882,0.0,4952139.925448242,3.970253651254638e-12,3041750.731873124,9.080395102500916e-08,-149997433.11089724,1.210719347000122e-08
5.659999999999924,-1.58974281982334,0.0,5183463.468229108,3.9767286014378125e-12,2654445.257677284,8.800998330116272e-08,-158281611.98133034,-5.587935447692871e-09
5.709999999999923,-1.559557151725888,0.0,5411266.133525475,4.006861768733691e-12,2259001.9715809883,9.220093488693237e-08,-166456556.65617746,2.7939677238464355e-08
5.759999999999922,-1.5277357238743694,0.0,5635301.759249531,4.077798351011569e-12,1855790.2238722472,1.3737007975578308e-08,-174513069.94793865,-2.60770320892334e-08
5.809999999999921,-1.4943119125454654,0.0,5855322.117038015,4.19107650599662e-12,1445190.4809346227,9.569339454174042e-08,-182441898.390878,1.1175870895385742e-08
5.8599999999999195,-1.4593207746945043,0.0,6071077.021549325,4.3347785616226e-12,1027594.6809524996,8.66129994392395e-08,-190233732.67945963,-4.6566128730773926e-09
5.909999999999918,-1.4227990111855624,0.0,6282314.554582633,4.52427936828465e-12,603406.5477757584,8.987262845039368e-08,-197879207.536913,-3.3527612686157227e-08
5.959999999999917,-1.3847849282973355,0.0,6488781.352851094,4.764226638340552e-12,173041.91667743772,1.0710209608078003e-08,-205368902.38512602,-3.4458935260772705e-08
6.009999999999916,-1.3453183975451493,0.0,6690222.906783969,5.0513345054137285e-12,-263070.8689241884,8.987262845039368e-08,-212693344.38387364,9.313225746154785e-09
6.059999999999915,-1.3044408138612542,0.0,6886383.87487425,5.404346258387583e-12,-704490.4775488144,8.649658411741257e-08,-219843014.00132912,-1.7695128917694092e-08
6.109999999999914,-1.2621950521772682,0.0,7265506.955095254,1.6245576492692523e-12,-1522530.8696186412,9.150244295597076e-08,-216507026.04487804,-2.8870999813079834e-08
6.159999999999913,-1.2186254224543016,0.0,7437291.564360813,2.0011971587444667e-12,-1978943.2980390005,-9.313225746154785e-10,-223075545.8492511,-1.862645149230957e-08
6.209999999999912,-1.1737776232079364,0.0,7602752.879047535,2.4626187856669592e-12,-2438687.8123410763,-3.4924596548080444e-09,-229455152.67006874,-3.632158041000366e-08
6.259999999999911,-1.1276986935768072,0.0,7761653.040304721,2.9726824702558248e-12,-2901259.278983203,8.85920599102974e-08,-235636266.6735376,-1.4901161193847656e-08
6.30999999999991,-1.0804369639850437,0.0,7788259.990062507,2.7674033914873398e-12,-3456561.6464209068,8.728238753974438e-08,-241546977.62340462,-1.955777406692505e-08
6.359999999999909,-1.0320420054503494,0.0,7930297.306228244,3.4500291499919393e-12,-3919383.082238586,-4.71482053399086e-09,-247301697.0721318,-3.91155481338501e-08
6.409999999999908,-0.9825645775908495,0.0,8065201.889650796,4.181553260293737e-12,-4383223.685786482,-5.413312464952469e-09,-252828990.06104547,-5.960464477539063e-08
6.459999999999907,-0.9320565753852836,0.0,7258555.003809117,-2.663327996834894e-12,-4779334.284564944,7.601920515298843e-08,-257403325.81354678,-4.0046870708465576e-08
6.509999999999906,-0.8805709747423388,0.0,7378578.510913538,-2.1185000787983095e-12,-5215683.846464297,7.450580596923828e-08,-262029759.89420283,-3.5390257835388184e-08
6.559999999999905,-0.8281617769362591,0.0,7491726.503744907,-1.4981941636330295e-12,-5651290.600499549,-7.799826562404633e-09,-266397397.6926868,-1.6763806343078613e-08
6.6099999999999035,-0.7748839519669674,0.0,7597800.732162034,-8.409130775709269e-13,-6085557.185276268,-6.170012056827545e-09,-270497327.83345747,-5.122274160385132e-08
6.659999999999902,-0.7207933809041485,0.0,7696603.085524458,-1.663993286252731e-13,-6517859.194100662,6.565824151039124e-08,-274320713.7141694,-4.0978193283081055e-08
6.709999999999901,-0.6659467972757251,0.0,7787932.965798825,5.27694450513698e-13,-6947543.500787854,6.123445928096771e-08,-277858814.15340084,-3.3527612686157227e-08
6.7599999999999,-0.6104017275622453,0.0,7871588.753444103,1.2182525534406685e-12,-7373930.691955694,-6.05359673500061e-09,-281102873.93121547,-2.7939677238464355e-09
6.809999999999899,-0.5542164308595485,0.0,7947369.0581648145,1.8895685307172635e-12,-7796317.792557237,-9.778887033462524e-09,-284044001.43555546,-3.91155481338501e-08
6.859999999999898,-0.49744983777304363,0.0,8015070.347708884,2.5483734482246595e-12,-8213979.763279174,6.775371730327606e-08,-286673140.2197461,-2.8870999813079834e-08
6.909999999999897,-0.44016148860764287,0.0,8074482.048342168,3.1817936876393586e-12,-8626172.03873996,6.007030606269836e-08,-288981146.71788687,-5.681067705154419e-08
6.959999999999896,-0.3824114709182286,0.0,8125383.29012741,3.766641602839438e-12,-9032136.943058271,-1.909211277961731e-08,-290958924.6234493,-5.4016709327697754e-08
7.009999999999895,-0.3242603564861065,0.0,8167544.4587441785,4.2600075833396345e-12,-9431113.780454563,-1.3504177331924438e-08,-292597578.619575,-3.91155481338501e-08
7.059999999999894,-0.2657691377875971,0.0,8200733.158609574,4.7065600636162085e-12,-9822349.228276132,5.4016709327697754e-08,-293888585.1451545,-6.332993507385254e-08
7.109999999999893,-0.20699916402135107,0.0,8224721.478869713,5.132499204695038e-12,-10205104.388263775,5.9138983488082886e-08,-294823979.0246269,-9.313225746154785e-08
7.159999999999892,-0.1480120767615378,0.0,8239291.175071565,5.4782811925434844e-12,-10578657.575544583,-2.1886080503463745e-08,-295396520.1996613,9.313225746154785e-10
7.209999999999891,-0.08886974530434645,0.0,8244236.829371064,5.696931949322316e-12,-10942303.860773006,-2.0954757928848267e-08,-295599814.1455173,6.51925802230835e-09
7.25999999999989,-0.029634201775664438,0.0,8239356.309217283,5.7970882463527075e-12,-11295323.195854502,4.470348358154297e-08,-295428137.6321658,-6.426125764846802e-08
7.309999999999889,0.029632423932056298,0.0,8224460.767842316,5.887659859787112e-12,-11637046.58392013,4.0046870708465576e-08,-294876558.962394,-5.21540641784668e-08
7.3599999999998875,0.08886796932545037,0.0,8199405.871628235,5.9122821490400985e-12,-11966860.071786799,-1.7229467630386353e-08,-293941443.2185321,-2.3283064365386963e-08
7.4099999999998865,0.14801030451011,0.0,8164076.58423328,5.873046314601274e-12,-12284175.728269478,-2.1420419216156006e-08,-292620135.7274006,-3.4458935260772705e-08
7.459999999999885,0.20699739735623818,0.0,8118384.814500587,5.804276333635894e-12,-12588429.063809162,3.4924596548080444e-08,-290910917.97914505,-8.009374141693115e-08
7.509999999999884,0.2657673785617865,0.0,8268336.2830145005,7.132311871476473e-12,-12489014.595801827,2.514570951461792e-08,-300550353.61431146,-6.705522537231445e-08
7.559999999999883,0.3242586065447827,0.0,8213942.772419941,6.147006842220074e-12,-12773463.178170748,-1.6298145055770874e-08,-297871419.47362024,-4.0978193283081055e-08
7.609999999999882,0.3824097320968381,0.0,8148723.013632356,7.952970144562389e-12,-13043962.125919491,-2.1420419216156006e-08,-294789600.72438586,-5.122274160385132e-09
7.659999999999881,0.4401597627299688,0.0,8072668.789393266,7.453733154831065e-12,-13300022.266025774,1.862645149230957e-08,-291307117.9366677,-7.869675755500793e-08
7.70999999999988,0.497448126649293,0.0,7985796.535243146,7.13006191403407e-12,-13541175.972781822,2.7939677238464355e-08,-287427086.8034342,-9.313225746154785e-08
7.759999999999879,0.5542147362844533,0.0,7888146.441749752,6.776799389147178e-12,-13766979.688107636,-4.563480615615845e-08,-283153515.24288446,-1.862645149230957e-08
7.809999999999878,0.6104000513131808,0.0,7779783.22334416,6.772197453770939e-12,-13977014.646703186,-3.4458935260772705e-08,-278491271.44213843,-1.3969838619232178e-08
7.859999999999877,0.6659451411108444,0.0,7660797.353367569,5.57238871209518e-12,-14170887.05623791,-8.381903171539307e-09,-273446041.0767241,-1.0570511221885681e-07
7.909999999999876,0.7207917465605393,0.0,7531305.286550856,3.734778727374825e-12,-14348228.48540983,0.0,-268024304.53752264,-9.499490261077881e-08
7.959999999999875,0.7748823411588319,0.0,7391448.508580161,3.0456514917993816e-12,-14508696.832294747,1.862645149230957e-08,-262233335.61866271,-7.683411240577698e-08
8.009999999999874,0.8281601913531095,0.0,7241392.353960564,2.5908377635883433e-12,-14651977.476374965,-2.0489096641540527e-08,-256081202.32025877,-1.4435499906539917e-08
8.059999999999873,0.880569416047235,0.0,7081325.472575272,1.081271216546034e-12,-14777783.884729726,-3.91155481338501e-08,-249576750.5074379,-5.587935447692871e-09
8.109999999999872,0.9320550452130787,0.0,6911459.804648815,5.793338530959635e-13,-14885857.522786187,9.313225746154785e-10,-242729574.65877932,-8.102506399154663e-08
8.15999999999987,0.9825630775464851,0.0,6732030.250822074,1.2457641109000143e-12,-14975967.579657922,1.210719347000122e-08,-235549996.23303333,-7.82310962677002e-08
8.20999999999987,1.0320405371071615,0.0,6543293.625282727,2.1111451540864035e-13,-15047910.709281119,-3.725290298461914e-09,-228049054.44033992,-3.259629011154175e-09
8.259999999999868,1.0804355288831244,0.0,6345526.996950068,-1.0903781779728414e-13,-15101510.562615242,-1.0244548320770264e-08,-220238513.31379744,-6.05359673500061e-09
8.309999999999867,1.1276972932213774,0.0,6139025.88799382,-6.131355861732674e-13,-15136616.31308665,1.210719347000122e-08,-212130889.11003703,-8.451752364635468e-08
